DLiP-ID	DLiP-Mol-ID	Vendor-ID	Standard Inchi(RDKit)	Standard Inchi Key(RDKit)	Canonical SMILES(RDKit)	SMILES(SDF)	MW(SDF)	MW(RDKit)	MW Monoisotopic(RDKit)	MolLogP(RDKit)	XLogP(SDF)	XLogP(CDK)	ALogP(SDF)	Num H Acceptors(SDF)	nHAcceptors(SDF)	HBA(RDKit)	HBA Lipinski(RDKit)	Num H Donors(SDF)	nHDonors(SDF)	HBD(RDKit)	HBD Lipinski(RDKit)	PSA(SDF)	PSA(RDKit)	RO3 Pass	Num RO5 Violations	Num Lipinski RO5 Violations	nBonds(SDF)	nRigidBonds(SDF)	nRotatableBonds(SDF)	nRotatableBonds(RDKit)	nRings(SDF)	nRings(RDKit)	Aromatic Rings(RDKit)	nAtoms(SDF)	Heavy Atoms(RDKit)	QED Weighted(RDKit)	Molecular Formula(SDF)	PPI Type(SDF)	PDB ID(SDF)	Receptor Chain(SDF)	Protein Name Receptor(SDF)	Peptide Chain(SDF)	Protein Name Peptide(SDF)	ELM ID(SDF)	Motif Sequence(SDF)	Physical Form Apperance(SDF)	Quantity of Sample mg(SDF)	Box Num(SDF)	Box Position(SDF)	fCsp3(SDF)	nCarbons(SDF)	nHetAtoms(SDF)	nHalide(SDF)	Year(SDF)	error
J0007F	26987		InChI=1S/C26H34N4O2S/c1-4-9-19(2)29-16-14-21(15-17-29)30(18-20-10-6-5-7-11-20)26(31)28-25-27-24-22(32-3)12-8-13-23(24)33-25/h5-8,10-13,19,21H,4,9,14-18H2,1-3H3,(H,27,28,31)	IYZOZIOKUVVNQG-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2nc3c(OC)cccc3s2)CC1		None	466.651	466.240247328	5.99200000000001	None	4.798	None	None	None	5	6	None	None	1	1	None	57.7		1	1	None	None	None	8	None	4	3	None	33	0.442836559474124											None			None	None	None	None		
J00080	27019		InChI=1S/C38H51N5O4/c1-4-25(3)35(43-37(46)33(40-34(44)5-2)24-26-20-21-27-13-6-7-15-29(27)23-26)38(47)42-32(18-10-11-22-39)36(45)41-31-19-12-16-28-14-8-9-17-30(28)31/h6-9,13-15,17,20-21,23,25,31-33,35H,4-5,10-12,16,18-19,22,24,39H2,1-3H3,(H,40,44)(H,41,45)(H,42,47)(H,43,46)/t25-,31+,32-,33-,35-/m0/s1	VFDJJOWVDLNRRA-ZPIHOKHNSA-N	CCC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]1CCCc2ccccc21)[C@@H](C)CC		None	641.857	641.394105112	4.6156	None	5.453	None	None	None	5	9	None	None	5	6	None	142.42		1	2	None	None	None	16	None	4	3	None	47	0.145255684714043											None			None	None	None	None		
J00081	27020		InChI=1S/C38H51N5O4/c1-4-25(3)35(43-37(46)33(40-34(44)5-2)24-26-20-21-27-13-6-7-15-29(27)23-26)38(47)42-32(18-10-11-22-39)36(45)41-31-19-12-16-28-14-8-9-17-30(28)31/h6-9,13-15,17,20-21,23,25,31-33,35H,4-5,10-12,16,18-19,22,24,39H2,1-3H3,(H,40,44)(H,41,45)(H,42,47)(H,43,46)/t25-,31-,32-,33-,35-/m0/s1	VFDJJOWVDLNRRA-BCSXOEPFSA-N	CCC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H]1CCCc2ccccc21)[C@@H](C)CC		None	641.857	641.394105112	4.6156	None	5.453	None	None	None	5	9	None	None	5	6	None	142.42		1	2	None	None	None	16	None	4	3	None	47	0.145255684714043											None			None	None	None	None		
J00082	27022		InChI=1S/C42H51N5O4/c1-2-37(48)44-36(28-29-24-25-30-15-9-12-22-34(30)27-29)41(50)47-39(33-20-10-11-21-33)42(51)45-35(23-13-14-26-43)40(49)46-38(31-16-5-3-6-17-31)32-18-7-4-8-19-32/h3-9,12,15-19,22,24-25,27,33,35-36,38-39H,2,10-11,13-14,20-21,23,26,28,43H2,1H3,(H,44,48)(H,45,51)(H,46,49)(H,47,50)/t35-,36-,39-/m0/s1	CIOYQSZIMXNUIC-YFTHYISFSA-N	CCC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	689.901	689.394105112	5.47170000000001	None	6.381	None	None	None	5	9	None	None	5	6	None	142.42		2	3	None	None	None	17	None	5	4	None	51	0.0935349917876148											None			None	None	None	None		
J00083	27023		InChI=1S/C43H53N5O4/c1-2-38(49)45-37(29-30-25-26-31-16-12-13-23-35(31)28-30)42(51)48-40(34-21-10-5-11-22-34)43(52)46-36(24-14-15-27-44)41(50)47-39(32-17-6-3-7-18-32)33-19-8-4-9-20-33/h3-4,6-9,12-13,16-20,23,25-26,28,34,36-37,39-40H,2,5,10-11,14-15,21-22,24,27,29,44H2,1H3,(H,45,49)(H,46,52)(H,47,50)(H,48,51)/t36-,37-,40-/m0/s1	MPBMKQSLUDNFHM-HKGQQODZSA-N	CCC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCCC1		None	703.928	703.409755176	5.86180000000001	None	6.95	None	None	None	5	9	None	None	5	6	None	142.42		2	3	None	None	None	17	None	5	4	None	52	0.0876403968278756											None			None	None	None	None		
J00084	27025		InChI=1S/C44H55N5O4/c1-2-40(50)46-38(30-32-25-26-33-18-12-13-23-36(33)28-32)43(52)48-39(29-31-16-6-3-7-17-31)44(53)47-37(24-14-15-27-45)42(51)49-41(34-19-8-4-9-20-34)35-21-10-5-11-22-35/h4-5,8-13,18-23,25-26,28,31,37-39,41H,2-3,6-7,14-17,24,27,29-30,45H2,1H3,(H,46,50)(H,47,53)(H,48,52)(H,49,51)/t37-,38-,39-/m0/s1	YGSYJXHGXAMSKA-IGMOWHQGSA-N	CCC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1		None	717.955	717.42540524	6.25190000000001	None	7.73	None	None	None	5	9	None	None	5	6	None	142.42		2	3	None	None	None	18	None	5	4	None	53	0.0774081302680385											None			None	None	None	None		
J00085	27026		InChI=1S/C42H53N5O4/c1-5-37(48)44-35(27-29-23-24-30-16-12-13-21-33(30)26-29)40(50)46-36(28-42(2,3)4)41(51)45-34(22-14-15-25-43)39(49)47-38(31-17-8-6-9-18-31)32-19-10-7-11-20-32/h6-13,16-21,23-24,26,34-36,38H,5,14-15,22,25,27-28,43H2,1-4H3,(H,44,48)(H,45,51)(H,46,50)(H,47,49)/t34-,35-,36-/m0/s1	GZOFFDZTXJDMBP-KVBYWJEESA-N	CCC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1		None	691.917	691.409755176	5.71770000000001	None	6.969	None	None	None	5	9	None	None	5	6	None	142.42		2	3	None	None	None	17	None	4	4	None	51	0.090153336627348											None			None	None	None	None		
J00086	27028		InChI=1S/C39H44F3N5O4/c1-2-34(48)44-32(24-26-20-21-27-13-9-10-18-30(27)23-26)37(50)46-33(25-39(40,41)42)38(51)45-31(19-11-12-22-43)36(49)47-35(28-14-5-3-6-15-28)29-16-7-4-8-17-29/h3-10,13-18,20-21,23,31-33,35H,2,11-12,19,22,24-25,43H2,1H3,(H,44,48)(H,45,51)(H,46,50)(H,47,49)/t31-,32-,33-/m0/s1	LIKWJZJNYKDVRP-ZDCRTTOTSA-N	CCC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](CC(F)(F)F)C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1		None	703.806	703.334539548	5.2339	None	6.288	None	None	None	5	9	None	None	5	6	None	142.42		2	3	None	None	None	17	None	4	4	None	51	0.0958047036247536											None			None	None	None	None		
J00087	27029		InChI=1S/C42H47N5O4S/c1-2-38(48)44-36(27-29-22-23-30-14-9-10-19-33(30)26-29)41(50)46-37(28-34-20-13-25-52-34)42(51)45-35(21-11-12-24-43)40(49)47-39(31-15-5-3-6-16-31)32-17-7-4-8-18-32/h3-10,13-20,22-23,25-26,35-37,39H,2,11-12,21,24,27-28,43H2,1H3,(H,44,48)(H,45,51)(H,46,50)(H,47,49)/t35-,36-,37-/m0/s1	QVRGNDMLHBTATG-FSEITFBQSA-N	CCC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1		None	717.936	717.334875984	5.58570000000001	None	5.435	None	None	None	6	9	None	None	5	6	None	142.42		2	3	None	None	None	18	None	5	5	None	52	0.0752565826373097											None			None	None	None	None		
J00088	27031		InChI=1S/C39H48N6O4S/c1-2-33(46)41-31(25-34-42-29-21-11-12-23-32(29)50-34)38(48)45-36(28-19-9-10-20-28)39(49)43-30(22-13-14-24-40)37(47)44-35(26-15-5-3-6-16-26)27-17-7-4-8-18-27/h3-8,11-12,15-18,21,23,28,30-31,35-36H,2,9-10,13-14,19-20,22,24-25,40H2,1H3,(H,41,46)(H,43,49)(H,44,47)(H,45,48)/t30-,31-,36-/m0/s1	CSUBRHWUDSGMKY-QOIMHMMJSA-N	CCC(=O)N[C@@H](Cc1nc2ccccc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	696.918	696.345775016	4.9282	None	4.657	None	None	None	7	10	None	None	5	6	None	155.31		1	2	None	None	None	17	None	5	4	None	50	0.0987248227952329											None			None	None	None	None		
J00089	27032		InChI=1S/C39H47FN6O4S/c1-2-32(47)42-30(24-33-44-36-28(40)20-13-22-31(36)51-33)38(49)46-35(27-18-9-10-19-27)39(50)43-29(21-11-12-23-41)37(48)45-34(25-14-5-3-6-15-25)26-16-7-4-8-17-26/h3-8,13-17,20,22,27,29-30,34-35H,2,9-12,18-19,21,23-24,41H2,1H3,(H,42,47)(H,43,50)(H,45,48)(H,46,49)/t29-,30-,35-/m0/s1	DRNWJLKVEKDFSR-BQXSUFNCSA-N	CCC(=O)N[C@@H](Cc1nc2c(F)cccc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	714.908	714.336353204	5.0673	None	4.818	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0963314189011849											None			None	None	None	None		
J0008A	27034		InChI=1S/C39H47FN6O4S/c1-2-33(47)42-31(24-34-43-30-23-28(40)20-21-32(30)51-34)38(49)46-36(27-17-9-10-18-27)39(50)44-29(19-11-12-22-41)37(48)45-35(25-13-5-3-6-14-25)26-15-7-4-8-16-26/h3-8,13-16,20-21,23,27,29,31,35-36H,2,9-12,17-19,22,24,41H2,1H3,(H,42,47)(H,44,50)(H,45,48)(H,46,49)/t29-,31-,36-/m0/s1	BPYJEWNJCOHOLO-BLCMUDRFSA-N	CCC(=O)N[C@@H](Cc1nc2cc(F)ccc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	714.908	714.336353204	5.0673	None	4.818	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0963314189011849											None			None	None	None	None		
J0008B	27035		InChI=1S/C39H47FN6O4S/c1-2-33(47)42-31(24-34-43-29-21-20-28(40)23-32(29)51-34)38(49)46-36(27-17-9-10-18-27)39(50)44-30(19-11-12-22-41)37(48)45-35(25-13-5-3-6-14-25)26-15-7-4-8-16-26/h3-8,13-16,20-21,23,27,30-31,35-36H,2,9-12,17-19,22,24,41H2,1H3,(H,42,47)(H,44,50)(H,45,48)(H,46,49)/t30-,31-,36-/m0/s1	RFZVODOIFQLXTI-QOIMHMMJSA-N	CCC(=O)N[C@@H](Cc1nc2ccc(F)cc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	714.908	714.336353204	5.0673	None	4.818	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0963314189011849											None			None	None	None	None		
J0008C	27037		InChI=1S/C39H47ClN6O4S/c1-2-33(47)42-31(24-34-43-30-23-28(40)20-21-32(30)51-34)38(49)46-36(27-17-9-10-18-27)39(50)44-29(19-11-12-22-41)37(48)45-35(25-13-5-3-6-14-25)26-15-7-4-8-16-26/h3-8,13-16,20-21,23,27,29,31,35-36H,2,9-12,17-19,22,24,41H2,1H3,(H,42,47)(H,44,50)(H,45,48)(H,46,49)/t29-,31-,36-/m0/s1	DLMFJQFJXHOEIW-BLCMUDRFSA-N	CCC(=O)N[C@@H](Cc1nc2cc(Cl)ccc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	731.363	730.306802664	5.58160000000001	None	5.279	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0894099104962999											None			None	None	None	None		
J0008D	27038		InChI=1S/C39H47ClN6O4S/c1-2-33(47)42-31(24-34-43-29-21-20-28(40)23-32(29)51-34)38(49)46-36(27-17-9-10-18-27)39(50)44-30(19-11-12-22-41)37(48)45-35(25-13-5-3-6-14-25)26-15-7-4-8-16-26/h3-8,13-16,20-21,23,27,30-31,35-36H,2,9-12,17-19,22,24,41H2,1H3,(H,42,47)(H,44,50)(H,45,48)(H,46,49)/t30-,31-,36-/m0/s1	JYDYXKCZRVSHMZ-QOIMHMMJSA-N	CCC(=O)N[C@@H](Cc1nc2ccc(Cl)cc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	731.363	730.306802664	5.58160000000001	None	5.279	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0894099104962999											None			None	None	None	None		
J0008E	26993		InChI=1S/C25H48N6O5S/c1-7-16(4)21(31-24(35)19(11-13-37-6)28-17(5)32)25(36)29-18(10-8-9-12-26)23(34)30-20(22(27)33)14-15(2)3/h15-16,18-21H,7-14,26H2,1-6H3,(H2,27,33)(H,28,32)(H,29,36)(H,30,34)(H,31,35)/t16-,18-,19-,20-,21-/m0/s1	NFLYHGKSMQWXRU-MQBSTWLZSA-N	CC[C@H](C)[C@H](NC(=O)[C@H](CCSC)NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(N)=O		None	544.763	544.340689636	0.405100000000006	None	1.489	None	None	None	7	11	None	None	6	8	None	185.51		2	3	None	None	None	19	None	0	0	None	37	0.127057729991227											None			None	None	None	None		
J0008F	26995		InChI=1S/C33H50N6O5/c1-6-21(4)29(33(44)37-26(13-9-10-16-34)31(42)38-27(30(35)41)17-20(2)3)39-32(43)28(36-22(5)40)19-23-14-15-24-11-7-8-12-25(24)18-23/h7-8,11-12,14-15,18,20-21,26-29H,6,9-10,13,16-17,19,34H2,1-5H3,(H2,35,41)(H,36,40)(H,37,44)(H,38,42)(H,39,43)/t21-,26-,27-,28-,29-/m0/s1	UYRKYQUOQXOZNK-VRTFYRIBSA-N	CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(N)=O		None	610.8	610.3842687	2.04790000000001	None	3.229	None	None	None	6	11	None	None	6	8	None	185.51		2	3	None	None	None	18	None	2	2	None	44	0.140266073830801											None			None	None	None	None		
J00090	27031		InChI=1S/C39H48N6O4S/c1-2-33(46)41-31(25-34-42-29-21-11-12-23-32(29)50-34)38(48)45-36(28-19-9-10-20-28)39(49)43-30(22-13-14-24-40)37(47)44-35(26-15-5-3-6-16-26)27-17-7-4-8-18-27/h3-8,11-12,15-18,21,23,28,30-31,35-36H,2,9-10,13-14,19-20,22,24-25,40H2,1H3,(H,41,46)(H,43,49)(H,44,47)(H,45,48)/t30-,31-,36-/m0/s1	CSUBRHWUDSGMKY-QOIMHMMJSA-N	CCC(=O)N[C@@H](Cc1nc2ccccc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	696.918	696.345775016	4.9282	None	4.657	None	None	None	7	10	None	None	5	6	None	155.31		1	2	None	None	None	17	None	5	4	None	50	0.0987248227952329											None			None	None	None	None		
J00091	27032		InChI=1S/C39H47FN6O4S/c1-2-32(47)42-30(24-33-44-36-28(40)20-13-22-31(36)51-33)38(49)46-35(27-18-9-10-19-27)39(50)43-29(21-11-12-23-41)37(48)45-34(25-14-5-3-6-15-25)26-16-7-4-8-17-26/h3-8,13-17,20,22,27,29-30,34-35H,2,9-12,18-19,21,23-24,41H2,1H3,(H,42,47)(H,43,50)(H,45,48)(H,46,49)/t29-,30-,35-/m0/s1	DRNWJLKVEKDFSR-BQXSUFNCSA-N	CCC(=O)N[C@@H](Cc1nc2c(F)cccc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	714.908	714.336353204	5.0673	None	4.818	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0963314189011849											None			None	None	None	None		
J00092	27034		InChI=1S/C39H47FN6O4S/c1-2-33(47)42-31(24-34-43-30-23-28(40)20-21-32(30)51-34)38(49)46-36(27-17-9-10-18-27)39(50)44-29(19-11-12-22-41)37(48)45-35(25-13-5-3-6-14-25)26-15-7-4-8-16-26/h3-8,13-16,20-21,23,27,29,31,35-36H,2,9-12,17-19,22,24,41H2,1H3,(H,42,47)(H,44,50)(H,45,48)(H,46,49)/t29-,31-,36-/m0/s1	BPYJEWNJCOHOLO-BLCMUDRFSA-N	CCC(=O)N[C@@H](Cc1nc2cc(F)ccc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	714.908	714.336353204	5.0673	None	4.818	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0963314189011849											None			None	None	None	None		
J00093	27035		InChI=1S/C39H47FN6O4S/c1-2-33(47)42-31(24-34-43-29-21-20-28(40)23-32(29)51-34)38(49)46-36(27-17-9-10-18-27)39(50)44-30(19-11-12-22-41)37(48)45-35(25-13-5-3-6-14-25)26-15-7-4-8-16-26/h3-8,13-16,20-21,23,27,30-31,35-36H,2,9-12,17-19,22,24,41H2,1H3,(H,42,47)(H,44,50)(H,45,48)(H,46,49)/t30-,31-,36-/m0/s1	RFZVODOIFQLXTI-QOIMHMMJSA-N	CCC(=O)N[C@@H](Cc1nc2ccc(F)cc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	714.908	714.336353204	5.0673	None	4.818	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0963314189011849											None			None	None	None	None		
J00094	27037		InChI=1S/C39H47ClN6O4S/c1-2-33(47)42-31(24-34-43-30-23-28(40)20-21-32(30)51-34)38(49)46-36(27-17-9-10-18-27)39(50)44-29(19-11-12-22-41)37(48)45-35(25-13-5-3-6-14-25)26-15-7-4-8-16-26/h3-8,13-16,20-21,23,27,29,31,35-36H,2,9-12,17-19,22,24,41H2,1H3,(H,42,47)(H,44,50)(H,45,48)(H,46,49)/t29-,31-,36-/m0/s1	DLMFJQFJXHOEIW-BLCMUDRFSA-N	CCC(=O)N[C@@H](Cc1nc2cc(Cl)ccc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	731.363	730.306802664	5.58160000000001	None	5.279	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0894099104962999											None			None	None	None	None		
J00095	27038		InChI=1S/C39H47ClN6O4S/c1-2-33(47)42-31(24-34-43-29-21-20-28(40)23-32(29)51-34)38(49)46-36(27-17-9-10-18-27)39(50)44-30(19-11-12-22-41)37(48)45-35(25-13-5-3-6-14-25)26-15-7-4-8-16-26/h3-8,13-16,20-21,23,27,30-31,35-36H,2,9-12,17-19,22,24,41H2,1H3,(H,42,47)(H,44,50)(H,45,48)(H,46,49)/t30-,31-,36-/m0/s1	JYDYXKCZRVSHMZ-QOIMHMMJSA-N	CCC(=O)N[C@@H](Cc1nc2ccc(Cl)cc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	731.363	730.306802664	5.58160000000001	None	5.279	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0894099104962999											None			None	None	None	None		
J00096	27031		InChI=1S/C39H48N6O4S/c1-2-33(46)41-31(25-34-42-29-21-11-12-23-32(29)50-34)38(48)45-36(28-19-9-10-20-28)39(49)43-30(22-13-14-24-40)37(47)44-35(26-15-5-3-6-16-26)27-17-7-4-8-18-27/h3-8,11-12,15-18,21,23,28,30-31,35-36H,2,9-10,13-14,19-20,22,24-25,40H2,1H3,(H,41,46)(H,43,49)(H,44,47)(H,45,48)/t30-,31-,36-/m0/s1	CSUBRHWUDSGMKY-QOIMHMMJSA-N	CCC(=O)N[C@@H](Cc1nc2ccccc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	696.918	696.345775016	4.9282	None	4.657	None	None	None	7	10	None	None	5	6	None	155.31		1	2	None	None	None	17	None	5	4	None	50	0.0987248227952329											None			None	None	None	None		
J00097	27035		InChI=1S/C39H47FN6O4S/c1-2-33(47)42-31(24-34-43-29-21-20-28(40)23-32(29)51-34)38(49)46-36(27-17-9-10-18-27)39(50)44-30(19-11-12-22-41)37(48)45-35(25-13-5-3-6-14-25)26-15-7-4-8-16-26/h3-8,13-16,20-21,23,27,30-31,35-36H,2,9-12,17-19,22,24,41H2,1H3,(H,42,47)(H,44,50)(H,45,48)(H,46,49)/t30-,31-,36-/m0/s1	RFZVODOIFQLXTI-QOIMHMMJSA-N	CCC(=O)N[C@@H](Cc1nc2ccc(F)cc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	714.908	714.336353204	5.0673	None	4.818	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0963314189011849											None			None	None	None	None		
J00098	27038		InChI=1S/C39H47ClN6O4S/c1-2-33(47)42-31(24-34-43-29-21-20-28(40)23-32(29)51-34)38(49)46-36(27-17-9-10-18-27)39(50)44-30(19-11-12-22-41)37(48)45-35(25-13-5-3-6-14-25)26-15-7-4-8-16-26/h3-8,13-16,20-21,23,27,30-31,35-36H,2,9-12,17-19,22,24,41H2,1H3,(H,42,47)(H,44,50)(H,45,48)(H,46,49)/t30-,31-,36-/m0/s1	JYDYXKCZRVSHMZ-QOIMHMMJSA-N	CCC(=O)N[C@@H](Cc1nc2ccc(Cl)cc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(c1ccccc1)c1ccccc1)C1CCCC1		None	731.363	730.306802664	5.58160000000001	None	5.279	None	None	None	7	10	None	None	5	6	None	155.31		2	3	None	None	None	17	None	5	4	None	51	0.0894099104962999											None			None	None	None	None		
J00099	27075		InChI=1S/C36H47ClN6O4S/c1-2-31(44)39-29(21-32-40-27-18-17-24(37)20-30(27)48-32)35(46)43-33(23-11-3-4-12-23)36(47)42-28(15-7-8-19-38)34(45)41-26-16-9-13-22-10-5-6-14-25(22)26/h5-6,10,14,17-18,20,23,26,28-29,33H,2-4,7-9,11-13,15-16,19,21,38H2,1H3,(H,39,44)(H,41,45)(H,42,47)(H,43,46)/t26-,28+,29+,33+/m1/s1	ONCKPTUZGQSPFY-ATIRDNPNSA-N	CCC(=O)N[C@@H](Cc1nc2ccc(Cl)cc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]1CCCc2ccccc21)C1CCCC1		None	695.33	694.306802664	4.8696	None	4.58	None	None	None	7	10	None	None	5	6	None	155.31		1	2	None	None	None	15	None	5	3	None	48	0.143090857545986											None			None	None	None	None		
J0009A	27076		InChI=1S/C35H45ClN6O5S/c1-2-30(43)38-27(20-31-39-25-15-14-22(36)19-29(25)48-31)34(45)42-32(21-9-3-4-10-21)35(46)41-26(12-7-8-17-37)33(44)40-24-16-18-47-28-13-6-5-11-23(24)28/h5-6,11,13-15,19,21,24,26-27,32H,2-4,7-10,12,16-18,20,37H2,1H3,(H,38,43)(H,40,44)(H,41,46)(H,42,45)/t24-,26+,27+,32+/m1/s1	ISNHANVBCUQMBH-SARPRWNPSA-N	CCC(=O)N[C@@H](Cc1nc2ccc(Cl)cc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]1CCOc2ccccc21)C1CCCC1		None	697.302	696.28606722	4.3158	None	3.87	None	None	None	8	11	None	None	5	6	None	164.54		1	3	None	None	None	15	None	5	3	None	48	0.147803587352961											None			None	None	None	None		
J0009B	27077		InChI=1S/C35H45ClN6O6S/c1-2-30(43)38-27(20-31-39-25-11-10-22(36)19-29(25)49-31)34(45)42-32(21-12-16-47-17-13-21)35(46)41-26(8-5-6-15-37)33(44)40-24-14-18-48-28-9-4-3-7-23(24)28/h3-4,7,9-11,19,21,24,26-27,32H,2,5-6,8,12-18,20,37H2,1H3,(H,38,43)(H,40,44)(H,41,46)(H,42,45)/t24-,26+,27+,32+/m1/s1	YDLRNYPCUDZBDY-SARPRWNPSA-N	CCC(=O)N[C@@H](Cc1nc2ccc(Cl)cc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]1CCOc2ccccc21)C1CCOCC1		None	713.301	712.28098184	3.5522	None	2.542	None	None	None	9	12	None	None	5	6	None	173.77		1	3	None	None	None	15	None	5	3	None	49	0.148867083653662											None			None	None	None	None		
J0009C	27078		InChI=1S/C35H46ClN7O5S/c1-2-30(44)39-27(20-31-40-25-11-10-22(36)19-29(25)49-31)34(46)43-32(21-12-16-38-17-13-21)35(47)42-26(8-5-6-15-37)33(45)41-24-14-18-48-28-9-4-3-7-23(24)28/h3-4,7,9-11,19,21,24,26-27,32,38H,2,5-6,8,12-18,20,37H2,1H3,(H,39,44)(H,41,45)(H,42,47)(H,43,46)/t24-,26+,27+,32+/m1/s1	MCQNVYUWEOZFGZ-SARPRWNPSA-N	CCC(=O)N[C@@H](Cc1nc2ccc(Cl)cc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]1CCOc2ccccc21)C1CCNCC1		None	712.317	711.296966252	3.1252	None	2.346	None	None	None	9	12	None	None	6	7	None	176.57		2	3	None	None	None	15	None	5	3	None	49	0.130387789002865											None			None	None	None	None		
